OFFSPRING_ID,tag,year,sex,length,depth,death_fate,entry_date,death_date,locations,Creek,,FATHER_ID,tag,year,sex,length,depth,death_fate,entry_date,death_date,locations,Creek,,MOTHER_ID,tag,year,sex,length,depth,death_fate,entry_date,death_date,locations,Creek
10256,pjc,2008,f,439,117,sen,53,53,"c,c mouth",C,,,,,,,,,,,,,,2712,wvg,2004,f,445,114,bk,33,55,"c,c,c,c,c,c,c,c,c,c",C
10257,pja,2008,f,409,106,sen,37,52,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2700,wts,2004,f,412,100,sen,33,41,"c,c,c,c,c,c,c,c,c,c",C
10258,pky,2008,f,405,105,bk,38,49,"c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2701,wtt,2004,m,419,130,bk,34,42,"c,c,c,c,c,c,c,c",C,,2703,wtw,2004,f,453,111,sen,33,42,"c,c,c,c,c,c,c,c,c,c,c,c",C
10259,pkx,2008,m,380,113,bk,45,55,"c mouth,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2137,yhj,2004,m,416,110,,33,47,"c,c,c,c,c,c mouth",C,,3160,ynh,2004,f,377,94,sen,37,49,"c,c,c,c,c,c",C
10261,pkv,2008,f,464,119,,45,45,"c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10262,pkt,2008,m,385,112,sen,39,44,"c,c,c,c,c,c,c mouth,c mouth",C,,2130,yez,2004,m,430,114,bk,33,44,"c,c,c,c,c,c,c mouth",C,,2418,bdw,2004,f,417,104,bk,33,53,"c,c,c,c,c,c,c,c,c,c,c,c",C
10263,pko,2008,m,405,119,bk,43,48,"c mouth,c mouth,c,c,c,c,c,c,c,c mouth",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,2112,yea,2004,f,423,105,,35,45,"a,c mouth,c mouth,c,c mouth",tie
10264,pks,2008,f,407,102,sen,37,53,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2415,bds,2004,f,416,108,,33,45,"c,c,c,c,c,c,c,c,c",C
10265,pkp,2008,f,406,103,sen,37,52,"c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2702,wtv,2004,f,409,111,sen,33,47,"c,c,c,c,c,c,c,c,c,c",C
10266,phd,2008,f,419,99,bk,41,48,"c mouth,c,c,c,c,c,c,c mouth",C,,2111,ydz,2004,m,423,137,,34,45,"c mouth,c,c,c,c,c,c,c,c,c,c mouth",C,,2817,gtn,2008,f,401,90,,,,c mouth,none
10267,pkn,2008,f,400,105,sen,38,58,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2415,bds,2004,f,416,108,,33,45,"c,c,c,c,c,c,c,c,c",C
10268,pkk,2008,f,419,107,bk,37,49,"c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,2612,wmg,2004,f,399,99,bk,33,53,"c,c,c,c,c",C
10269,pkl,2008,f,410,105,sen,37,55,"c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
10270,pkj,2008,m,401,115,,41,49,"c mouth,c,c,c,c,c,c,c,c,c,c,c mouth",C,,3154,yna,2004,m,408,120,bk,44,48,"c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
10271,pke,2008,f,399,86,,47,47,"c mouth,c mouth,c,c mouth",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,2112,yea,2004,f,423,105,,35,45,"a,c mouth,c mouth,c,c mouth",tie
10272,pkh,2008,m,407,122,bk,37,51,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2178,yjn,2004,m,440,132,bk,33,49,"c,c,c,c,c,c,c,c,c,c,c",C,,3168,ynt,2004,f,424,97,bk,38,54,"c,c,c,c,c",C
10273,pkc,2008,m,436,125,sen,37,51,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,3296,yvd,2004,nosex,419,114,bk,50,54,"c,c,c",C
10275,plz,2008,f,402,105,,44,57,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,3296,yvd,2004,nosex,419,114,bk,50,54,"c,c,c",C
10276,pkb,2008,f,399,104,sen,40,56,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2412,bdm,2004,m,408,135,,35,45,"c,c,c,c,c,c,c,c,c,c",C,,3134,yma,2004,f,404,100,sen,44,49,"c,c,c",C
10277,pka,2008,m,407,107,flop,39,46,"c mouth,c,c,c,c,c,c,c,c mouth",C,,3154,yna,2004,m,408,120,bk,44,48,"c,c,c",C,,3149,ymv,2004,f,430,110,,44,45,"c,c,c",C
10278,ply,2008,f,426,111,sen,50,50,"c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10279,plw,2008,m,385,129,bk,39,55,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2701,wtt,2004,m,419,130,bk,34,42,"c,c,c,c,c,c,c,c",C,,2418,bdw,2004,f,417,104,bk,33,53,"c,c,c,c,c,c,c,c,c,c,c,c",C
10280,pjt,2008,m,403,117,bk,39,50,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2815,gtp,2008,f,399,95,,,,c mouth,none
10281,plv,2008,f,429,111,sen,37,57,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2719,wvp,2004,f,398,195,bk,34,52,"c,c,c,c,c",C
10282,plt,2008,f,415,105,sen,40,50,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2413,bdn,2004,f,420,111,bk,35,41,"c,c,c,c,c,c",C
10283,pls,2008,f,417,109,sen,37,52,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2407,bdg,2004,f,441,120,bk,35,43,"c,c,c,c,c",C
10284,plo,2008,f,414,106,sen,39,53,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2416,bdt,2004,f,383,107,sen,35,51,"c,c,c,c,c,c,c,c,c,c,c,c,c,c",C
10285,plp,2008,f,392,99,,38,47,"c mouth,c,c mouth,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2700,wts,2004,f,412,100,sen,33,41,"c,c,c,c,c,c,c,c,c,c",C
10290,ple,2008,m,414,119,bk,42,49,"c mouth,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,3150,ymw,2004,m,400,113,,44,47,"c,c,c",C,,3163,ynl,2004,f,391,99,bk,44,48,"c,c,c,c",C
10291,plk,2008,f,418,109,,49,49,"c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10292,plc,2008,m,418,120,bk,37,49,"c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2130,yez,2004,m,430,114,bk,33,44,"c,c,c,c,c,c,c mouth",C,,2418,bdw,2004,f,417,104,bk,33,53,"c,c,c,c,c,c,c,c,c,c,c,c",C
10294,pld,2008,f,407,100,flop,37,38,"c beach,c,c,c mouth",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
10295,pkm,2008,f,417,116,,38,38,"c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10297,pmx,2008,f,411,103,sen,38,55,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2815,gtp,2008,f,399,95,,,,c mouth,none
10298,pmz,2008,m,394,111,,37,48,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
10299,pmy,2008,f,422,107,bk,37,50,"c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2702,wtv,2004,f,409,111,sen,33,47,"c,c,c,c,c,c,c,c,c,c",C
10503,yxw,2008,m,488,156,,43,47,"a mouth,a,a,a,a,a,a mouth",A,,,,,,,,,,,,,,,,,,,,,,,,
10506,yxs,2008,f,465,120,bk,41,48,"a mouth,a,a,a,a,a,a,a,a",A,,,,,,,,,,,,,,,,,,,,,,,,
10512,yxj,2008,f,415,106,bk,47,47,"a mouth,a mouth,a mouth,a",A,,3263,wcl,2004,m,432,137,bk,47,48,"a,a",A,,3259,wcg,2004,f,409,99,bk,47,48,"a,a",A
10514,yxe,2008,m,433,128,,43,43,"a mouth,a",A,,,,,,,,,,,,,,,,,,,,,,,,
10521,yyx,2008,f,450,122,bk,46,50,"a mouth,a mouth,a mouth,a,a,a,a,a",A,,3262,wck,2004,m,431,124,bk,47,48,"a,a",A,,3267,wcs,2004,f,430,107,bk,47,48,"a,a",A
10524,yyt,2008,f,427,102,,46,46,"a mouth,a",A,,,,,,,,,,,,,,,,,,,,,,,,
10525,yys,2008,f,392,101,bk,45,48,"a mouth,a,a,a,a",A,,3281,wdj,2004,m,408,120,bk,47,48,"a,a",A,,3282,wdk,2004,f,405,106,bk,47,48,"a,a",A
10528,yyn,2008,f,415,110,bk,51,59,"a mouth,a mouth,a mouth,c,c,c,c,c,c,c",C,,3249,wbv,2004,m,421,127,bk,47,48,"a,a",A,,3239,wbg,2004,f,406,99,bk,47,48,"a,a",A
10529,yym,2008,m,460,145,bk,40,48,"a mouth,a,a,a,a,a,a,a,a,a",A,,,,,,,,,,,,,,,,,,,,,,,,
10532,yyj,2008,m,472,148,bk,43,47,"a mouth,a mouth,a,a,a,a",A,,,,,,,,,,,,,,,,,,,,,,,,
10533,yyh,2008,f,402,101,bk,46,47,"a mouth,a mouth,a mouth,a,a",A,,2735,wxk,2004,m,400,103,bk,34,42,"a,a,a,a",A,,2879,whe,2008,f,421,118,sen,,,"a beach,a beach",none
10536,yyc,2008,f,407,104,bk,46,47,"a mouth,a mouth,a mouth,a,a",A,,3235,wbb,2004,m,384,124,,47,54,"a,a,a,a",A,,3236,wbc,2004,f,379,94,,47,58,"a,a,a,a,a,a",A
10541,yzx,2008,f,365,97,bk,41,50,"a mouth,a,a,a,a,a,a,a,a,a,a,a",A,,2314,ylj,2004,m,454,132,,33,35,"a,a",A,,2302,wwt,2004,f,439,111,bk,33,37,"a,a,a,a,a",A
10543,yzv,2008,f,437,108,bk,40,47,"a mouth,a,a,a,a,a,a,a,a",A,,2313,ylh,2004,m,454,139,bk,33,37,"a,a,a,a",A,,2312,ylg,2004,f,431,109,bk,35,37,"a,a,a,a",A
10544,yzt,2008,f,413,108,,42,42,"a mouth,a",A,,,,,,,,,,,,,,,,,,,,,,,,
10546,yzp,2008,m,394,110,,45,45,"a mouth,a mouth,a mouth,a,a mouth,a mouth",A,,3396,ywl,2004,m,372,109,,52,54,"a,a,a",A,,3458,ywz,2004,f,430,112,,53,54,"a,a",A
10547,yzo,2008,f,475,114,bk,43,47,"a mouth,a mouth,a,a,a,a,a",A,,,,,,,,,,,,,,,,,,,,,,,,
10548,yzn,2008,m,406,122,,43,46,"a mouth,a mouth,a,a,a",A,,2772,wze,2004,m,415,122,bk,35,36,"a,a",A,,2744,wxw,2004,f,393,101,bk,34,39,"a,a,a",A
10550,yzl,2008,m,307,79,,57,57,"a mouth,a mouth,a mouth,a",A,,3294,wdx,2004,nosex,415,114,,50,54,"a,a,a,a",A,,,,,,,,,,,,
10552,gek,2008,m,400,155,sen,39,46,"c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
10553,gej,2008,m,450,131,bk,39,55,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,2407,bdg,2004,f,441,120,bk,35,43,"c,c,c,c,c",C
10554,geh,2008,f,408,104,bk,39,48,"c,c,c,c,c,c,c,c,c,c,c",C,,2178,yjn,2004,m,440,132,bk,33,49,"c,c,c,c,c,c,c,c,c,c,c",C,,3168,ynt,2004,f,424,97,bk,38,54,"c,c,c,c,c",C
10555,gee,2008,f,405,92,bk,39,49,"c,c,c,c,c,c,c,c,c,c,c",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
10556,ged,2008,f,395,102,bk,39,55,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2707,wva,2004,m,417,125,,34,41,"c,c,c,c,c,c,c",C,,2121,yem,2004,f,427,109,sen,33,48,"c,c,c,c,c,c,c mouth,c,c,c,c mouth",C
10557,gec,2008,f,382,96,bk,39,49,"c,c,c,c,c,c,c,c,c,c",C,,2694,wtj,2004,m,435,124,sen,34,48,"c,c,c,c,c,c,c,c",C,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
10558,gea,2008,f,393,107,,44,44,"c mouth,c",C,,,,,,,,,,,,,,,,,,,,,,,,
10559,geb,2008,f,407,106,bk,41,48,"c mouth,c,c,c,c,c,c,c,c",C,,2111,ydz,2004,m,423,137,,34,45,"c mouth,c,c,c,c,c,c,c,c,c,c mouth",C,,2817,gtn,2008,f,401,90,,,,c mouth,none
10562,gdc,2008,f,386,107,,54,54,"c mouth,c",C,,,,,,,,,,,,,,,,,,,,,,,,
10563,gde,2008,f,467,133,,45,45,"c mouth,c",C,,,,,,,,,,,,,,,,,,,,,,,,
10565,gdk,2008,f,395,96,,46,59,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,3154,yna,2004,m,408,120,bk,44,48,"c,c,c",C,,3149,ymv,2004,f,430,110,,44,45,"c,c,c",C
10576,gdy,2008,f,381,97,bk,47,48,"c mouth,c beach,c mouth,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
10577,gdz,2008,f,390,100,sen,41,57,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
10584,ghj,2008,f,431,109,,,,c mouth,none,,2137,yhj,2004,m,416,110,,33,47,"c,c,c,c,c,c mouth",C,,3189,ypv,2004,f,416,107,bk,45,49,"c,c,c",C
10585,ghl,2008,m,444,122,bk,46,55,"c mouth,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,,,,,,,,,,,,,
10588,gho,2008,f,397,97,sen,40,62,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2698,wtn,2004,m,455,129,,33,40,"c,c,c,c,c,c,c",C,,2158,ykz,2004,f,420,114,bk,33,41,"c,c,c,c,c,c,c mouth",C
10589,ghp,2008,f,381,95,bk,51,60,"c mouth,c,c,c,c,c,c,c,c",C,,3138,yme,2004,m,406,117,,44,47,"c,c,c",C,,2696,wtl,2004,f,426,102,bk,33,41,"c,c,c,c,c",C
10591,ght,2008,f,403,101,bk,45,55,"c mouth,c mouth,c,c,c,c,c,c,c,c,c",C,,2609,wmc,2004,m,388,117,bk,33,52,"c,c,c,c,c,c,c,c",C,,3155,ynb,2004,f,424,113,,44,51,"c,c,c,c",C
10592,ghv,2008,f,407,107,,46,64,"c,c,c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2702,wtv,2004,f,409,111,sen,33,47,"c,c,c,c,c,c,c,c,c,c",C
10596,ghz,2008,f,406,97,bk,42,55,"c mouth,c,c,c,c,c,c,c,c,c,c",C,,3150,ymw,2004,m,400,113,,44,47,"c,c,c",C,,3165,ynn,2004,f,391,110,,44,47,"c,c,c",C
10598,gjy,2008,f,432,103,,40,57,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,3154,yna,2004,m,408,120,bk,44,48,"c,c,c",C,,2112,yea,2004,f,423,105,,35,45,"a,c mouth,c mouth,c,c mouth",tie
10599,gjx,2008,m,378,111,,52,52,"c mouth,c mouth,c",C,,2625,wmy,2004,m,391,101,bk,33,48,"c,c mouth,c,c,c,c,c",C,,3145,ymn,2004,f,394,99,,44,44,c,C
10840,pox,2008,m,401,117,,38,46,"c mouth,c,c,c mouth,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10841,pow,2008,f,467,124,bk,39,48,"c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10842,pov,2008,f,395,109,sen,37,57,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10843,pot,2008,f,447,108,sen,37,60,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10844,poy,2008,m,392,131,sen,37,52,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10845,pop,2008,f,422,117,bk,37,54,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
10846,pos,2008,f,386,95,,39,54,"c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11801,pms,2008,f,431,107,sen,39,58,"c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2415,bds,2004,f,416,108,,33,45,"c,c,c,c,c,c,c,c,c",C
11802,pmw,2008,f,418,101,sen,37,57,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2602,wlv,2004,m,431,123,bk,33,36,"c,a",tie,,3296,yvd,2004,nosex,419,114,bk,50,54,"c,c,c",C
11803,pmv,2008,f,474,132,,44,44,"c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11804,pmt,2008,m,409,129,bk,39,48,"c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2407,bdg,2004,f,441,120,bk,35,43,"c,c,c,c,c",C
11806,pmn,2008,m,464,148,,42,49,"c mouth,c mouth,c,c,c beach,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11807,pmo,2008,f,391,102,sen,38,48,"c mouth,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2715,wvj,2004,m,417,126,bk,33,41,"c,c,c,c,c,c,c,c",C,,2702,wtv,2004,f,409,111,sen,33,47,"c,c,c,c,c,c,c,c,c,c",C
11809,pmj,2008,m,398,116,bk,37,51,"c,a mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2710,wvd,2004,m,415,128,bk,34,49,"c,c,c,c,c,c,c,c,c",C,,2423,beb,2004,f,423,104,,36,50,"c,c,c,c,c,c,c",C
11810,pmk,2008,m,446,141,,37,45,"c mouth,c,c mouth,c,c mouth,c mouth",C,,,,,,,,,,,,,,2719,wvp,2004,f,398,195,bk,34,52,"c,c,c,c,c",C
11811,pla,2008,f,405,110,sen,37,56,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2178,yjn,2004,m,440,132,bk,33,49,"c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
11812,pmh,2008,f,439,118,bk,41,47,"a mouth,a,a,a,a,a,a,c mouth",A,,2313,ylh,2004,m,454,139,bk,33,37,"a,a,a,a",A,,,,,,,,,,,,
11813,plx,2008,f,439,116,,49,49,"c mouth,c beach,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11814,pme,2008,f,442,113,bk,42,48,"c mouth,c mouth,c,c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11815,pml,2008,m,406,125,sen,37,53,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,2210,bgt,2004,f,413,100,sen,37,49,"c,c,c,c,c,c,c,c,c",C
11816,pmd,2008,f,413,111,sen,38,53,"a mouth,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11817,pnw,2008,f,439,121,flop,44,44,"c beach,c,c mouth,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11818,pmb,2008,f,459,123,sen,40,54,"c mouth,c mouth,c mouth,c,c,c beach,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,,,,,,,,,,,
11819,pma,2008,f,414,103,bk,43,55,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2609,wmc,2004,m,388,117,bk,33,52,"c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
11820,pnz,2008,f,383,100,sen,41,56,"c,c,c,c,c,c,c,c,c mouth",C,,2646,wnz,2004,m,502,147,,33,39,"c,c,c,c,c,c",C,,2705,wty,2004,f,410,104,bk,34,42,"c,c,c,c,c,c",C
11821,pnx,2008,m,394,121,sen,37,52,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2127,yew,2004,m,370,110,bk,33,40,"c,c,c,c,c,c,c,c mouth",C,,2713,wvh,2004,f,413,96,sen,33,41,"c,c,c,c,c,c,c,c",C
11823,pnv,2008,f,421,103,sen,39,53,"c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2636,wnl,2004,m,406,130,sen,33,48,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
11824,pns,2008,f,393,91,bk,42,52,"c,c,c,c,c,c,c mouth",C,,2601,wlt,2004,m,419,116,bk,33,41,"c,c,c,c,c,c,c,c",C,,,,,,,,,,,,
11825,pny,2008,f,395,100,bk,37,50,"c mouth,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2700,wts,2004,f,412,100,sen,33,41,"c,c,c,c,c,c,c,c,c,c",C
11827,pno,2008,f,406,102,bk,42,53,"c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2707,wva,2004,m,417,125,,34,41,"c,c,c,c,c,c,c",C,,2121,yem,2004,f,427,109,sen,33,48,"c,c,c,c,c,c,c mouth,c,c,c,c mouth",C
11828,pnn,2008,m,452,144,sen,37,53,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,2205,bgl,2004,m,437,119,,37,47,"c,c mouth,c,c,c",C,,3152,ymy,2004,f,412,98,bk,44,49,"c,c",C
11829,pnj,2008,f,425,114,bk,40,48,"a mouth,c mouth,c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth",C,,2704,wtx,2004,m,470,135,bk,33,48,"c,c,c,c,c,c,c,c,c,c,c,c,c,c,c,c",C,,2425,bed,2004,f,425,110,bk,36,52,"c,c,c,c,c,c,c,c,c,c,c,c",C
11830,pnt,2008,f,365,88,sen,39,53,"c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,,,,,,,,,,,,,2416,bdt,2004,f,383,107,sen,35,51,"c,c,c,c,c,c,c,c,c,c,c,c,c,c",C
11831,pnl,2008,f,415,102,bk,37,48,"c,c,c,c,c,c,c,c,c,c,c,c mouth,c mouth,c mouth",C,,,,,,,,,,,,,,2670,wsd,2004,f,428,118,bk,33,52,"c,c,c,c",C
11832,pne,2008,f,398,109,sen,42,57,"c mouth,c mouth,c,c,c,c,c,c,c,c,c,c,c,c,c mouth",C,,2127,yew,2004,m,370,110,bk,33,40,"c,c,c,c,c,c,c,c mouth",C,,2418,bdw,2004,f,417,104,bk,33,53,"c,c,c,c,c,c,c,c,c,c,c,c",C
11833,pnk,2008,f,441,119,bk,42,50,"c mouth,c mouth,c,c,c,c,c,c,c,c mouth",C,,2283,bha,2004,m,430,150,sen,38,39,"c,c",C,,,,,,,,,,,,
